,User_id,text,sec_user,movies_name,relationship,attachment
669, u12 ," Can't be that far, I say.  Also, I don't like the smell of the sea around here.  Smells like a cunt. Bad sign..."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u23 ,m1,,
670, u23 ," We left three weeks ago, Alonso. Can't be that near."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u12 ,m1,,
671, u12 ," We should have seen land.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u23 ,m1,,
672, u23 ," We'll all go crazy...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u12 ,m1,,
673, u12 ," He's the devil's child...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u12 ,m1,,
674, u12 ," With a face like that?  I don't want you looking at me.  You hear?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u23 ,m1,,
675, u23 ," Ah, leave him alone.  He's doing no harm."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u12 ,m1,,
676, u12 ," What are you listening to, chicken ass?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u12 ,m1,,
677, u12 ," You'll be drinking your own piss... For the glory of Spain... and Admiral Colon...!  Bastard!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u23 ,m1,,
678, u23 ," The water's going putrid in the barrels.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u12 ,m1,,
679, u12 ," I never seen heat like this!  Not even in Las Minas!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u13 ,m1,,
680, u13 ," IF-GOD-WILLS-IT!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u16 ,m1,,
681, u16 ," Asia can be found to the west -- and I will prove it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u16 ,m1,,
682, u16 ," Blind faith is what I consider heresy!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u13 ,m1,,
683, u13 ," Don't you realize your words could be considered heretical?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u16 ,m1,,
684, u16 ," Did He not choose a carpenter's son to reveal Himself to the world?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u13 ,m1,,
685, u13 ," If God intended our proximity to Asia, do you believe he would have waited for you to show it to the world?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u16 ,m1,,
686, u16 ," No.  The Portuguese have already discovered black-skinned people.  I, too, will find other populations -- and bring them to the word of God."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u13 ,m1,,
687, u13 ," Is that all that interests you? Gold?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u16 ,m1,,
688, u16 ," Trade, Your Excellency.  According to Marco Polo, the Kingdom of China is one of the richest of the world. Even the meanest buildings are roofed with gold."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u16 ,m1,,
689, u16 ," If they agree to follow me, yes."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u13 ,m1,,
690, u13 ," Your life, and that of others!"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u16 ,m1,,
691, u16 ," Your Eminence, there is only one way to settle the matter.  And that is to make the journey.  I am ready to risk my life to prove it possible."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u16 ,m1,,
692, u16 ," Excellency, you are right."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u13 ,m1,,
693, u13 ," Senor Colon, an experienced captain such as yourself will understand our concern with the crew.  I am not willing to have on my conscience the loss of men who would have relied upon our judgment."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u13 ,m1,,
694, u13 ," Then you cannot ignore that according to their calculations, the circumference of the Earth is approximately...  22,000 leagues or more.  Which makes the ocean... uncrossable."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u16 ,m1,,
695, u16 ," I am, Your Eminence"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u13 ,m1,,
