,User_id,text,sec_user,movies_name,relationship,attachment
170330, u4921 ," You killed the doctor too soon, you fool!"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4930 ,m328,,
170331, u4930 ," The ring?... he was brought to us as is, Baron.  I..."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4921 ,m328,,
170332, u4921 ," It was Feyd?  It was Feyd!  Where is the ducal signet ring?  I must have his ring.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4921 ,m328,,
170333, u4921 ," I made my peace gesture... the forms of Kanly have been obeyed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4930 ,m328,,
170334, u4930 ," He wishes to inform you that Vendetta -- as he puts it, using the ancient tongue, the art of Kanly -- is still alive. He does not wish to meet or speak with you."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4921 ,m328,,
170335, u4921 ," What does Leto say, Piter?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4930 ,m328,,
170336, u4930 ," The Atreides will be leaving Caladan soon, Baron, and I have here your answer from Duke Leto."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4921 ,m328,,
170337, u4921 ," Piter.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4930 ,m328,,
170338, u4930 ," My Lord!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4926 ,m328,,
170339, u4926 ," Nothing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4922 ,m328,,
170340, u4922 ," What's that you're saying?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4926 ,m328,,
170341, u4926 ," The carryall will come and lift off the spice harvester. Try and get in close over the harvester... you'll find this interesting Sire. -- The Duke accelerates the ornithopter in the direction of the harvester. Paul can SEE...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4922 ,m328,,
170342, u4922 ," What happens now?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4926 ,m328,,
170343, u4926 ," With your permission...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4922 ,m328,,
170344, u4922 ," My thanks.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4926 ,m328,,
170345, u4926 ," They are Fremen suits. I hope they fit well, my lord."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4922 ,m328,,
170346, u4922 ," I understand we have you to thank for these stillsuits, Doctor."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4922 ,m328,,
170347, u4922 ," This is my son, Paul."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4926 ,m328,,
170348, u4926 ," I prefer the more ancient term, planetologist... Noble Born."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4922 ,m328,,
170349, u4922 ," So you are Dr. Kynes, the Imperial Ecologist?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4923 ,m328,,
170350, u4923 ," We are alone...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4931 ,m328,,
170353, u4923 ," He will not permit anyone but me to see him. You must be outside this room.... Do what you can.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4931 ,m328,,
170355, u4923 ," Yes?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4931 ,m328,,
170357, u4923 ," I shall want telepathy during his visit and a report when we're finished.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4931 ,m328,,
170359, u4923 ," A Third Stage Guild Navigator will be here within minutes!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4928 ,m328,,
170361, u4923 ," I can assure you...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4928 ,m328,,
170363, u4923 ," Can you hear me?... If this visit has anything to do with spice... -- The Guild Navigator shudders and swishes quite violently in his tank.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4923 ,m328,,
170364, u4923 ," Yes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4928 ,m328,,
170367, u4923 ," Yes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4928 ,m328,,
170369, u4923 ," Oh yes? -- NAVIGATOR Better than those on Richesse.. You are transparent... I see many things... I see plans within plans.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4928 ,m328,,
170371, u4923 ," Yes?... How was your journey?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4928 ,m328,,
170373, u4926 ," That's it... spice mining... no other cloud quite like it. See the spotters over it? They're watching for wormsign... the telltale sand waves. Seismic probes on the surface, too Sire... worms can travel too deep for their waves to show... Looks like a good patch of spice."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4924 ,m328,,
170374, u4924 ," Dust cloud ahead, Sire."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4926 ,m328,,
170375, u4926 ," It's a high-efficiency filter and heat exchange system. Perspiration passes through the first layer and is gathered in the second. The salt is separated. Breathing and walking provide the pumping action. The reclaimed water circulates to catchpockets from which you can drink through this tube at your neck. Urine and feces are processed in the thigh pads. Should you be in the open desert, remember to breathe in through your mouth, out through the nose tubes."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u4924 ,m328,,
