,User_id,text,sec_user,movies_name,relationship,attachment
87090, u2570 ," Goodnight.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2574 ,m167,,
87091, u2574 ," He has it. Thank you.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2570 ,m167,,
87092, u2570 ," Does he have your number, Mr. Jefferies?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2574 ,m167,,
87093, u2574 ," Well, if he calls in, tell him to get in touch with L. B. Jefferies right away. I might have quite a surprise for him."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2570 ,m167,,
87094, u2570 ," I'm hired 'til one. They went to dinner and maybe night-clubbing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2574 ,m167,,
87095, u2574 ," Oh. When are they expected home?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2570 ,m167,,
87096, u2570 ," This is the baby sitter.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2574 ,m167,,
87097, u2574 ," This is L. B. Jefferies, a friend of Tom's. Who am I talking with?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2570 ,m167,,
87098, u2570 ," This is Doyle's house.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2573 ,m167,,
87099, u2573 ," Don't worry -- it comes off today.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2571 ,m167,,
87100, u2571 ," But his leg!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2573 ,m167,,
87101, u2573 ," Name me a better photographer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2571 ,m167,,
87102, u2571 ," Jefferies?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2573 ,m167,,
87103, u2573 ," Bryce, the only man for this job is sitting right here in town.  Get me L. B. Jefferies."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2571 ,m167,,
87104, u2571 ," I'll pull somebody out of Japan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2573 ,m167,,
87105, u2573 ," This could go off in a month -- or an hour.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2571 ,m167,,
87106, u2571 ," From the looks of Davidson's cable, it might even go higher than that. And we haven't even got a camera over there."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2573 ,m167,,
87107, u2573 ," Indo-China -- Jeff predicted it would go sky-high.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2572 ,m167,,
87108, u2572 ," That's what they call a family problem.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2575 ,m167,,
