,User_id,text,sec_user,movies_name,relationship,attachment
101931, u3047 ," Benny, this is me. I'm going to take a look."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3038 ,m199,,
101932, u3038 ," I don't think so... ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3047 ,m199,,
101933, u3047 ," Mike, call for back-up.  Benny, you all right?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3047 ,m199,,
101934, u3047 ," No, we can handle this."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3038 ,m199,,
101935, u3038 ," Don't you think you should call a backup?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3047 ,m199,,
101936, u3047 ," Probably kids.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3038 ,m199,,
101937, u3038 ," What did I tell you?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3047 ,m199,,
101938, u3047 ," Flew?! Oh, come on Benny..."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3038 ,m199,,
101939, u3038 ," There is. They came out of the belly of the ship and then went to the first terrace and flew down into the houses.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3047 ,m199,,
101940, u3047 ," Benny, there's nothing there."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3038 ,m199,,
101941, u3038 ," It's there. The fog's thicker now, but it's there. What do you think started those fires?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3047 ,m199,,
101942, u3047 ," I don't see anything.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3038 ,m199,,
101943, u3038 ," Right in line with that burning tree.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3038 ,m199,,
101944, u3038 ," I don't want to scare them away.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3047 ,m199,,
101945, u3047 ," Benny, God, take it easy..."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3039 ,m199,,
101946, u3039 ," We should have. Let me see.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3043 ,m199,,
101947, u3043 ," Do you have a good map of Death Valley?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3039 ,m199,,
101948, u3039 ," It's still the full price.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3043 ,m199,,
101949, u3043 ," We're only going to be here a few hours...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3039 ,m199,,
101950, u3039 ," I'll have to run your card off now.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3043 ,m199,,
