,User_id,text,sec_user,movies_name,relationship,attachment
46230, u1382 ," Apparently so.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1377 ,m91,,
46231, u1377 ," Grandpa, if you think of something hard enough, can you make it happen?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1382 ,m91,,
46232, u1382 ," You're much more convincing when you're making it up.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1377 ,m91,,
46233, u1377 ," It's true.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1382 ,m91,,
46234, u1382 ," You'll be at home for the weekends. Now shut up, or walk."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1377 ,m91,,
46235, u1377 ," With Mrs. Evans. I hate her.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1382 ,m91,,
46236, u1382 ," Only till they get you into the local school.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1377 ,m91,,
46237, u1377 ," I have to live in Rosehill Avenue as well.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1382 ,m91,,
46238, u1382 ," You miserable little tripe-hound. I'm the one who should be fed up, sacrificing my last sup of black market petrol to take you to school."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1377 ,m91,,
46239, u1377 ," Very well, Grandpa."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1382 ,m91,,
46240, u1382 ," Give him the you-know-what.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1382 ,m91,,
46241, u1382 ," I concede I was insistent, but how the Devil..."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1377 ,m91,,
46242, u1377 ," But Grandpa, you said..."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1382 ,m91,,
46243, u1382 ," This is going too far, young man."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1382 ,m91,,
46244, u1382 ," Your grandmother. She named them after virtues I lack. That's marriage for you.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1377 ,m91,,
46245, u1377 ," Why?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1382 ,m91,,
46246, u1382 ," Want to know why they're called Faith, Hope, Grace and Charity?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1377 ,m91,,
46247, u1377 ," No, you're out, Grandpa. It's my turn."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1382 ,m91,,
46248, u1382 ," You're a dark horse, bowling googlies at your age. Toss me up another."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1377 ,m91,,
46249, u1377 ," I know.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1382 ,m91,,
46250, u1382 ," That was a googly!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1377 ,m91,,
46251, u1377 ," I think you hit him, Grandpa. He was limping when he ran off."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1382 ,m91,,
46252, u1382 ," Never let a rat creep up on you.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1382 ,m91,,
46253, u1382 ," Put your hand on mine, get the knack of it."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1377 ,m91,,
46254, u1377 ," Can I try?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1382 ,m91,,
46255, u1382 ," So it was. Sheila. This boy will go far.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1377 ,m91,,
46256, u1377 ," Henry Chapman's daughter. It was Sheila. I remember her from last year.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1382 ,m91,,
46257, u1382 ," What's that?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1386 ,m91,,
46258, u1386 ," They'll have to go to a shop to buy a map, stupid. Then they'll give zemselves avay viz ze vay zay tork."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1377 ,m91,,
