,User_id,text,sec_user,movies_name,relationship,attachment
18469, u603 ," Shield me from the bullets. They won't shoot civilians. Ready?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u599 ,m38,,
18470, u599 ," Scale the --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u603 ,m38,,
18471, u603 ," Scale the barricade and tunnel through no man's land. And Bob. Remember:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u599 ,m38,,
18472, u599 ," Dignan, I --"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u603 ,m38,,
18473, u603 ," Have the car running at the north- west checkpoint. Bob and I'll --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u599 ,m38,,
18474, u599 ," What?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u603 ,m38,,
18475, u603 ," When we go through the next gate you'll have 30 seconds to take out the tower guard.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u599 ,m38,,
18476, u599 ," Dignan, I --"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u603 ,m38,,
18477, u603 ," Shhh. Wait for my instructions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u599 ,m38,,
18478, u599 ," How?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u603 ,m38,,
18479, u603 ," No. I'm not.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u599 ,m38,,
18480, u599 ," You're kidding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u603 ,m38,,
18481, u603 ," I think I may have found a way out of here.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u603 ,m38,,
18482, u603 ," He stole a tractor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u599 ,m38,,
18483, u599 ," What's he in for?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u603 ,m38,,
18484, u603 ," What can I say? It's jail. You don't sleep when you want to. You don't eat when you want to.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u599 ,m38,,
18485, u599 ," So how is it in there? ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u599 ,m38,,
18486, u599 ," We're not sure yet. It's going to need some repairs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u603 ,m38,,
18487, u603 ," Does it float?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u599 ,m38,,
18488, u599 ," Behind Bob's house.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u603 ,m38,,
18489, u603 ," Where?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u599 ,m38,,
18490, u599 ," Oh, I'd say about --"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u603 ,m38,,
