,User_id,text,sec_user,movies_name,relationship,attachment
292340, u8682 ," You know I won't be seeing you.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292341, u8683 ," You <u>are</u> crazy, you know. Be seeing you, old man."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292342, u8682 ," Things ain't always the way they seem. You got to ask yourself: is it worth it? Day comes Earthmaker is going to look in your fucking heart! Then you better know what it is you're doing. <u>Are you a human being</u> -- or just one of them hungry ghosts out there floatin' around?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292343, u8683 ," Time's up. Any last words of wisdom?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292344, u8683 ," You got a lotta philosophy in you, old timer but you don't fool me for one second with all this blind man crap. One minute you lost your eyes in Vietnam, next it's the joint. Now it's a woman? I'm hep to you."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292345, u8682 ," Well, don't say I didn't warn you when things go your way."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292346, u8683 ," No and I don't plan on sticking around either.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292347, u8682 ," Nothing makes the Great Spirit laugh harder than a man's plans. We all got plans. I planned on seeing all my life. I know you didn't plan on straying into town.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292348, u8683 ," Not this twig, friend.  I got plans."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292349, u8682 ," More or less.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292350, u8683 ," So, we're all just floating along like twigs in a stream, so enjoy the ride.  Is that it?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292351, u8682 ," Afraid of it?  Boy, I live in the dark. All cause of a woman who made me this way. People are afraid of what they can't see. I can't see nuthin', so it's all the same to me.  Kiss from a beautiful woman, kissy kissy kiss, a lick from a dog, slurp, slurp, the kiss of death . It's all the same to me."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292352, u8683 ," You afraid of the dark?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292353, u8682 ," Night is when you want to sleep, but the dry heat keeps you tossin' and turnin'. It's when you wish the sun was bakin' high in the sky so you could see what it is you're afraid of."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292354, u8683 ," Difference between you and me, old man, is I see the glass half full, you see it half empty."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292355, u8682 ," Ain't over yet.  Night is part of day; separate, but equal.  Night is when you let your guard down; when you see things in the shadows and hear things in the dark."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292356, u8682 ," Your lies are old, but you tell 'em well."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292357, u8683 ," I'm a little short Pops. I'll catch you next time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292358, u8682 ," ...But ain't you got a little something for the infirm?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292359, u8683 ," I got things to do.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292360, u8682 ," Well, people gotta get by somehow. That's the curse. The mines done it. All that uranium, plutonium, fuffonium, fuckononium, assononium, all that """"om""""! Everybody's got a mother. You don't rip up your mother. You don't rip up the Earth and take everything out. It's like the Cracker Jack box says, """"the more you eat, the more you want....""""..."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292361, u8683 ," Musta been some bad ass nuclear tests here in the 50's. This town's all inbreeding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292362, u8682 ," So now you're going to tell me where I lost my eyes. You don't think I know where I lost my eyes? I was there when I lost them. I lost them in the war. The war in the joint. There's always wars in the joint. Cause I was a code talker in the joint and in the war too. Mmmm, nothing like the smell of a naked lady. Be careful, boy."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292363, u8683 ," I thought you said you lost your eyes in the war?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292364, u8682 ," All them miners last century. Hungry ghosts, killed off all the Indians. Up at the mine. Earth ran red with blood, think I'm fooling around here. White sky was on fire. Grown men cried like babies. I saw a flash, then darkness descended upon me. They put me in the joint. Took my eyes. I cursed them. White people can't seem to stay away from Indians . You gotta watch where ya put your fingers. Pussy pussy pussy, Indian pussy."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292365, u8683 ," Who's cursed?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292366, u8682 ," Cocksucker motherfucker! Cops. I hear you. Always sneaking around. Thinks I can't see him. Well he's right. Motherfucker. But that ain't mean I don't know what's going on around here. They're all cursed. Yes sir.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292367, u8682 ," ...And everything is nothing too.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292368, u8683 ," What?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292369, u8682 ," Seems like I do but only cause end of the day we're all eyes in the same head. And everything is everything.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292370, u8683 ," You sure got a lot of philosophy, old man."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292371, u8682 ," What do you want for free?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292372, u8683 ," I think I've heard that before.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292373, u8682 ," Or maybe you just think you do. Just another small town. One guy chasing you. You go big town. Just gonna have four guys after you instead. Kiss kissy kiss. It gets down to one thing -- are you a human being or are you one of those hungry ghosts out there never satisfied with nothing? Cause you gotta remember you can run just as far as you can, but wherever you go, that's where you gonna be."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292374, u8683 ," Maybe I do.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292375, u8683 ," That a fact?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292376, u8682 ," Just 'cause I ain't got eyes doesn't mean I can't see.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292377, u8683 ," You sure seen a lot for a blind man.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292378, u8682 ," See.  Ain't nothing I can do but keep him here beside me.  That's where he belongs anyways.  Me and Jesse, that's my dog, not anymore, but me and Jesse we been pals since the war when I lost my eyes.  He was just a pup then... a companion that's loyal, that'll keep coming back to you no matter how much you kick him...I miss him.  I'll see ya later, unless I come across something worse."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292379, u8683 ," Hell no!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292380, u8682 ," He's only just dead.  What was I supposed to do with him?  I can't take him away anywhere.  And nobody wants to take him for me.  Do you?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292381, u8683 ," What the hell are you keeping a dead dog around for?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292382, u8682 ," I hope you wasn't pettin' him none, was you?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292383, u8683 ," Oh, Jesus."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292384, u8682 ," That's 'cause he's dead.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292385, u8683 ," I think you'd better give your pooch a sip. He looks sick.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292386, u8683 ," Christ!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292387, u8682 ," Don't forget to open it for me.  I can't be opening my own bottle.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292388, u8683 ," All right, old man.  Christ."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292389, u8682 ," Change?  You want my change?  I fought the war and lost my eyes just so I could give you my change?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292390, u8683 ," Yeah, sure.  You got change?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292391, u8682 ," Don't be sorry.  Just run over there and get me my pop before I die of thirst.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292392, u8683 ," I said I was sorry.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292393, u8682 ," Lost my eyes in Vyee-et-nam.  Lost them fighting the commies.  Fought the war and lost my eyes fightin' the commies just so you can come around here and make fun of me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292394, u8683 ," Christ no!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292395, u8682 ," I ain't got no eyes.  You want to see?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292396, u8683 ," I don't know.  I thought you were keeping the sun out of your eyes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292397, u8682 ," What'd you think I was doing out here with these glasses on?  Sunnin' myself?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292398, u8683 ," I'm sorry, I didn't--"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292399, u8682 ," Hell no, I can't do that myself.  I'm blind.  Can't you see that?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292400, u8683 ," You can't do that yourself?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292401, u8682 ," Yeah I want something.  I want you to run over to that machine and get me a pop.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292402, u8683 ," You want something?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292403, u8682 ," Don't call me old man.  Ain't you got no respect, boy?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292404, u8683 ," You want something, old man?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8682 ,m589,,
292405, u8682 ," Hey!  You there!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8693 ,m589,,
292406, u8693 ," This means something to you?  Jenny means something to me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292407, u8683 ," I'm leaving.  You never have to see me again.  Just please, give me the ticket!"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8693 ,m589,,
292408, u8693 ," Mexico?  You going to Mexico?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292409, u8683 ," Give it to me!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8693 ,m589,,
292410, u8693 ," Now, what's this?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8693 ,m589,,
292411, u8693 ," My honor, that's what I'm fighting over. Now get up off the ground, or do I have to whoop you where you lie?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292412, u8683 ," You idiot!  You don't even know what you're fighting over!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8693 ,m589,,
292413, u8693 ," I'm doing what any man would do if he'd been offended.  I'm stompin' your ass.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292414, u8683 ," Yeah, I know.  You're TNT.  Just like dynamite.  When you go off somebody gets hurt.  All right.  Let's do this."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8693 ,m589,,
292415, u8693 ," Oh, that tears it, Mister.  I'm gonna bust you up but good.  I'm gonna bust you into a million pieces and then ... and then bust those pieces up, and then ... and then spread them all around.  That's what I'm gonna do.  You don't know what you're dealing with, Mister.  I'm crazy.  I'm psycho crazy."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292416, u8683 ," I wasn't sneaking around with your girl. Would you please tell him?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8693 ,m589,,
292417, u8693 ," That's right, Mister.  You better be afraid.  I told you it wasn't over, but you didn't listen.  Now I find you sneakin' around with my girl behind my back."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292418, u8683 ," Oh, shit!"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8693 ,m589,,
292419, u8693 ," Mister!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8693 ,m589,,
292420, u8693 ," Stand up, Mister, or I'll beat you where you sit."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292421, u8683 ," I wasn't hitting on your girl!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8693 ,m589,,
292422, u8693 ," Stand up.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292423, u8683 ," Christ, I don't believe this!"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8693 ,m589,,
292424, u8693 ," Not before I settle with you, chickenshit!"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292425, u8683 ," Fine.  I was making time with your girl. Now I'm scared to death and I learned my lesson. Now can you go away?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8693 ,m589,,
292426, u8693 ," 'Cause I'm just like dynamite.  And when I go off, somebody gets hurt."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292427, u8683 ," Let's see...they're not very imaginative?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292428, u8683 ," What?  You want to fight?  Over her?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8693 ,m589,,
292429, u8693 ," Mister, I'm calling you out."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292430, u8683 ," I don't care what you believe as long as you leave me alone.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8693 ,m589,,
292431, u8693 ," You expect me to believe that?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292432, u8683 ," Then maybe you should've. Look, pal, I wasn't making a play for your girl."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292433, u8683 ," Make time?  Is everybody in this town on drugs?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8693 ,m589,,
292434, u8693 ," That's not the way it looked to me.  Looked to me like you was trying to make time with her.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292435, u8683 ," I wasn't doing anything.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292436, u8683 ," Two-hundred dollars...I'll do it!  I'll kill her!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8688 ,m589,,
292437, u8688 ," Two-hundred dollars?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292438, u8683 ," You know what kind of woman Grace is, Jake. You know how badly she wants to get the fuck out of Superior.  What's she to you, Jake; a woman who wants you dead?  Let me kill her.  All I want is two-hundred dollars to get out of here with."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8688 ,m589,,
292439, u8688 ," You'd tell me anything to save your pathetic life.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8688 ,m589,,
292440, u8688 ," Don't Jake me boy! It's a big house. You probably didn't even make it out to the desert this afternoon...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
292441, u8683 ," Come on, Jake --"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u8683 ,m589,,
