,User_id,text,sec_user,movies_name,relationship,attachment
114195, u3357 ," Too fine, Badalato. The bad news is, you're gonna live."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3354 ,m223,,
114196, u3354 ," I don' need a hospital... I feel fine.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3357 ,m223,,
114197, u3357 ," That-a-boy. Hospital.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3354 ,m223,,
114198, u3354 ," ...Where're we goin'?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3354 ,m223,,
114199, u3354 ," I'm dead. We're both dead.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3357 ,m223,,
114200, u3357 ," Demerol? What the fuck is your problem, man? You wanna die?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3357 ,m223,,
114201, u3357 ," And one good guy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3354 ,m223,,
114202, u3354 ," Our own Colombian Connection... For three years... Three years of ball breaking detective work. And we put a lotta bad guys behind bars.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3357 ,m223,,
114203, u3357 ," He was your snitch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3354 ,m223,,
114204, u3354 ," ...we had to lick his boots clean.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3357 ,m223,,
114205, u3357 ," I know about Esparza.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3354 ,m223,,
114206, u3354 ," You're fishing. You don't know shit.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3354 ,m223,,
114207, u3354 ," Please... I need to sleep...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3357 ,m223,,
114208, u3357 ," From Chinatown... Which is right up the street from the morgue! Where did you go with the body? What did you do with it?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3357 ,m223,,
114209, u3357 ," An hour after you picked it up!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3354 ,m223,,
