,User_id,text,sec_user,movies_name,relationship,attachment
74076, u2209 ," Well, okay then."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2201 ,m142,,
74077, u2201 ," They are evil, cursed, they matter not."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74078, u2209 ," I never killed a priest before.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2201 ,m142,,
74079, u2201 ," Priests. Imhotep's priests.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74080, u2209 ," Who the hell are these guys?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2201 ,m142,,
74081, u2201 ," Yes. To Hamunaptra. To perform the ritual.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74082, u2209 ," You know where he's taking her?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74083, u2209 ," Are we talkin, about the same creature? The walking corpse? Really big mouth? Really bad breath?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2201 ,m142,,
74084, u2201 ," No mortal weapons can kill this creature. He is not of this world.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74085, u2209 ," Relax, I got him."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2201 ,m142,,
74086, u2201 ," I told you to leave or die, you refused, and now you may have killed us all. For you have unleashed the creature that we have feared for more than four thousand years."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2208 ,m142,,
74087, u2208 ," Did you say 'kill' my sister?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2201 ,m142,,
74088, u2201 ," If he arrives before us, it will be too late."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2208 ,m142,,
74089, u2208 ," Excuse me?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2201 ,m142,,
74090, u2201 ," And then killing your sister.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2208 ,m142,,
74091, u2208 ," Oh yes, of course."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2201 ,m142,,
74092, u2201 ," By reading the Book Of The Dead.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2208 ,m142,,
74093, u2208 ," And how does one do that?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2201 ,m142,,
74094, u2201 ," The ritual to bring the body of Anck- su-namun back to life.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2208 ,m142,,
74095, u2208 ," And what ritual would that be?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2208 ,m142,,
74096, u2208 ," You're not going to kill us?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2201 ,m142,,
74097, u2201 ," We saved him! Saved him before the creature could finish his work. Now leave, all of you, quickly, before he finishes you all."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2202 ,m142,,
74098, u2202 ," Something about bringing his dead girly-friend back to life. He needs the book...  And your sister.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74099, u2209 ," What does he want the book for?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2202 ,m142,,
74100, u2202 ," The book! The black book they found at Hamunaptra! Imhotep wants it back. Said to me it would be worth it's weight in diamonds.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74101, u2209 ," What are you looking for? Lie, and I'll slit your throat."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2202 ,m142,,
74102, u2202 ," You shall see.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74103, u2209 ," Immune from what?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2202 ,m142,,
74104, u2202 ," It is better to be the right hand of the Devil,... than in his path. As long as I serve him, I am immune."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74105, u2209 ," Then you got no excuse for living. What the hell you doin, being buddies with this creep, Beni? What's in it for you?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2202 ,m142,,
74106, u2202 ," What friend? You're my only friend.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74107, u2209 ," Where's your new friend?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2202 ,m142,,
74108, u2202 ," Do you know where I can steal some?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74109, u2209 ," Don't gimme that, you never had any scruples."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2202 ,m142,,
74110, u2202 ," He has come to help Mister Burns. Somehow I feel responsible.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74111, u2209 ," Yeah, well, we all got our little problems today don't we?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2202 ,m142,,
74112, u2202 ," The Prince does not like to be touched by other humans. A Silly eastern superstition, I'm afraid."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74113, u2209 ," Oh, hey, how ya doin'?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2202 ,m142,,
74114, u2202 ," This is Prince Imhotep, High Priest of Osiris."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74115, u2209 ," Oh yeah,... sorry bout that.  So who's this guy?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2202 ,m142,,
74116, u2202 ," You left me! You left me in the desert to rot.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74117, u2209 ," Beni ya little stinkweed, where did you slink off to?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74118, u2209 ," 'Cause I look good doin, it."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2202 ,m142,,
74119, u2202 ," Why do you like to fight so much?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74120, u2209 ," C'mon, friend."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2202 ,m142,,
74121, u2202 ," Just looking for you, O'Connell! I wanted to be with my friend!"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74122, u2209 ," Goin' somewhere?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74123, u2209 ," I've had worse.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2202 ,m142,,
74124, u2202 ," Ten to one, O'Connell, your odds are no-so-good."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74125, u2209 ," Hey Beni! Looks to me like your on the wrong side of the river!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2202 ,m142,,
74126, u2202 ," Hey O'Connell! Looks to me like I got all the horses!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74127, u2209 ," Sounds familiar.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2202 ,m142,,
74128, u2202 ," O'Connell! I am going to kill you for this!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2202 ,m142,,
74129, u2202 ," Even?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74130, u2209 ," Let's make us even, shall we?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2202 ,m142,,
74131, u2202 ," You always did have more balls than brains.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74132, u2209 ," The girl saved my life, figured it was the least I could do, keep her out of trouble."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2202 ,m142,,
74133, u2202 ," Unfortunately no, these Americans are smart, they pay me only half now, half when I get them back to Cairo, so I must go all the way."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74134, u2209 ," So you're the one leading the Americans, I shoulda figured. So what's the scam? You get 'em out in the middle of the desert then leave 'em to rot?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2202 ,m142,,
74135, u2202 ," You never were any good with the ladies, O'Connell."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74136, u2209 ," Why if it ain't my little buddy, Beni. I oughta kill you."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2202 ,m142,,
74137, u2202 ," My very good friend! What a surprise.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2202 ,m142,,
74138, u2202 ," Then what the hell are you doing here!?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74139, u2209 ," None of the above, thank you."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2202 ,m142,,
74140, u2202 ," What then? Robbery? Extortion? Kidnapping!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2202 ,m142,,
74141, u2202 ," Exactly! I speak seven languages, including Hebrew, so my specialty was synagogues. How about you? Kill somebody?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74142, u2209 ," Altar boys?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2202 ,m142,,
74143, u2202 ," I got caught robbing a synagogue. Lots of good stuff in them holy places; churches, temples, mosques, and who's guarding them?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74144, u2209 ," How'd a guy like you end up in the Legion anyways?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2202 ,m142,,
74145, u2202 ," In the desert? What for?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74146, u2209 ," Now go find me a big stick.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2209 ,m142,,
74147, u2209 ," Shut-up and gimme your bandolier.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2202 ,m142,,
74148, u2202 ," Personally, I would like to surrender. Why can we not just surrender?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2202 ,m142,,
74149, u2202 ," Yeah! Them.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2205 ,m142,,
74150, u2205 ," Intestines.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2202 ,m142,,
74151, u2202 ," ...and how do you say? Those slimy things, in your stomach?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2205 ,m142,,
74152, u2205 ," Oh yes, always."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2202 ,m142,,
