,User_id,text,sec_user,movies_name,relationship,attachment
212145, u6266 ," Agent Mapp! Thank you!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6262 ,m419,,
212146, u6262 ," Agent Starling! Telephone!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6266 ,m419,,
212147, u6266 ," He knew her...!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6262 ,m419,,
212148, u6262 ," Hot damn, Clarice."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6266 ,m419,,
212149, u6266 ," """"- every day."""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6266 ,m419,,
212150, u6266 ," But why? He didn't weight the others.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6262 ,m419,,
212151, u6262 ," 'Cause she didn't drift. He weighted her down.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6266 ,m419,,
212152, u6266 ," Fredrica Bimmel, from Belvedere, Ohio. The first girl taken, but the third body found... Why?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6262 ,m419,,
212153, u6262 ," The one that was weighted down. Where is she...? Fred something.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6266 ,m419,,
212154, u6266 ," What girl?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6262 ,m419,,
212155, u6262 ," Well, except for the one girl."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6266 ,m419,,
212156, u6266 ," But there is no pattern. There's no connection at all among these places, or the computers would've nailed it! They're even found in random order."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6262 ,m419,,
212157, u6262 ," Not random at all, maybe. Like there's some pattern here...?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6266 ,m419,,
212158, u6266 ," """"Desperately random."""" What does he mean?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6266 ,m419,,
212159, u6266 ," He's here, Ardelia."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6262 ,m419,,
212160, u6262 ," Lecter said a lot of things.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6266 ,m419,,
212161, u6266 ," The worst part - the thing that's making me crazy - is that Bill is right in front of me. Only I can't see him...  Lecter said, everything I need to catch him is right here, in these pages..."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6262 ,m419,,
212162, u6262 ," Clarice - you did the best anybody could have for Catherine Martin. You stuck your neck out for her and you got your butt kicked for her and you tried. It's not your fault it ended this way.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6266 ,m419,,
212163, u6266 ," It would be rude. And he wouldn't get to ask any more questions...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6262 ,m419,,
212164, u6262 ," Why not?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6266 ,m419,,
212165, u6266 ," No. He won't come after me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6266 ,m419,,
212166, u6266 ," Somebody's coaching her... They're trying to make him see Catherine as a person - not just an object.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6262 ,m419,,
