,User_id,text,sec_user,movies_name,relationship,attachment
122166, u3586 ," Yeah...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3597 ,m237,,
122167, u3597 ," Better?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3597 ,m237,,
122168, u3597 ," Do you want a tablet?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3586 ,m237,,
122169, u3586 ," It's nothing, Doc.  Just a... touch of indigestion... something."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3597 ,m237,,
122170, u3597 ," What is it?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3597 ,m237,,
122171, u3597 ," Sure.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3586 ,m237,,
122172, u3586 ," Can I... um... have some water?  Please?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3597 ,m237,,
122173, u3597 ," Forget that.  I want you off alcohol for at least seventy-two hours. I've got some toxin build-up tests still to run.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3586 ,m237,,
122174, u3586 ," The head's okay, but I could sink a six-pack."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3597 ,m237,,
122175, u3597 ," Headache?  Dehydration?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3586 ,m237,,
122176, u3586 ," Wait a minute.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3598 ,m237,,
122177, u3598 ," Let's get back and call this in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3598 ,m237,,
122178, u3598 ," Bloody big if it is.  Top's open.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3586 ,m237,,
122179, u3586 ," Looks like a spore.  Fungus of some kind, maybe?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3598 ,m237,,
122180, u3598 ," I told you we... what's that?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3586 ,m237,,
122181, u3586 ," God, I hope that thing didn't bring down a virus."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3598 ,m237,,
122182, u3598 ," Yeah, it's fine."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3586 ,m237,,
122183, u3586 ," No, it's still breathing.  Kinda clammy though.  Are you sure your stick's not broken."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3598 ,m237,,
122184, u3598 ," Is it dead?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3586 ,m237,,
122185, u3586 ," It's a rhino.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3586 ,m237,,
122186, u3586 ," Well, just keep looking.  It's gotta be... whoa, Jesus!"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3598 ,m237,,
122187, u3598 ," Nada. No radiation... no movement... nothing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3598 ,m237,,
122188, u3598 ," Do you wanna head back and call it in?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3586 ,m237,,
122189, u3586 ," Me either.  I tell you, I used to be with a mining outfit on Callisto, and when something like that hits... believe me, you know about it."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3595 ,m237,,
122190, u3595 ," Yep...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3587 ,m237,,
122191, u3587 ," Minh...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3595 ,m237,,
122192, u3595 ," Oh man...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3587 ,m237,,
122193, u3587 ," We've got no option.  We're gonna have to get it off.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3595 ,m237,,
122194, u3595 ," Nah.  I just wanna squeeze off a few rounds.  'Sides, they tagged the rhinos for the migration project, so they're protected.  They'll dock you a month's pay for just mentioning it."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3587 ,m237,,
122195, u3587 ," Good argument for gun-control.  What are you going after, rhino?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3595 ,m237,,
122196, u3595 ," Thanks.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3587 ,m237,,
122197, u3587 ," Nice howitzer you've got there.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3596 ,m237,,
122198, u3596 ," Keep trying!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3588 ,m237,,
122199, u3588 ," I can't reach her.  Too much signal break-up.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3596 ,m237,,
122200, u3596 ," Get her on-line.  Now!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3588 ,m237,,
122201, u3588 ," Drains right into the Central Reservoir.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3596 ,m237,,
122202, u3596 ," And?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3588 ,m237,,
122203, u3588 ," I found it...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3596 ,m237,,
122204, u3596 ," Quick!  Run a trace on the culvert leading off the auto-shop maintenance pit.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3588 ,m237,,
122205, u3588 ," Comin' up the Central Reservoir.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3596 ,m237,,
122206, u3596 ," Where is she?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3596 ,m237,,
122207, u3596 ," What?  What's wrong?  What is it?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3588 ,m237,,
122208, u3588 ," Are you alright?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3588 ,m237,,
122209, u3588 ," We're not gonna make it, are we?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3596 ,m237,,
122210, u3596 ," Give or take.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3596 ,m237,,
122211, u3596 ," Too many.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3588 ,m237,,
122212, u3588 ," How many of them are there?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3588 ,m237,,
122213, u3588 ," We're what!?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3596 ,m237,,
122214, u3596 ," Cassie, thank Christ!  We're under attack."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3588 ,m237,,
