,User_id,text,sec_user,movies_name,relationship,attachment
82387, u2462 ," I swear.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2460 ,m158,,
82389, u2462 ," I'll be there in three days--four at the most. I've got to get the electricity shut off and square things with your school so the truant officer ain't after you, and--"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2460 ,m158,,
82391, u2462 ," Be good to your mother, darlin'. She needs you."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2460 ,m158,,
82393, u2462 ," Ellie--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2462 ,m158,,
82394, u2462 ," Because your mother and I need the rest, sugar. Now buzz."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2460 ,m158,,
82396, u2462 ," I'm sure you're not.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2460 ,m158,,
82398, u2462 ," Then you have faith in that. But we don't know it will be; after all, some crazed chair-burglar might break in while we're away and steal it, right?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2460 ,m158,,
82400, u2462 ," Well, here we are, sitting in my chair. Do you think my chair will be here tomorrow?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2460 ,m158,,
82402, u2462 ," Oh, faith's a little more than just believing."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2460 ,m158,,
82404, u2462 ," I think we go on. I'm not sure what happens after we die, but yeah-- I have faith in that."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2460 ,m158,,
82406, u2462 ," Well, it's actually reincarnation, but you get the idea. And some people think we just wink out...like a candle flame when the wind blows hard."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2460 ,m158,,
82408, u2462 ," I don't know, honey. Different people believe all sorts of different things happen to us when we die. Some believe in heaven or hell. Some think we're born again as little children--"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2460 ,m158,,
82410, u2462 ," But don't you dare say that.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2462 ,m158,,
82411, u2462 ," Well, I think Michael McDowell is so full of shit he probably squeaks when he walks, my dear."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2460 ,m158,,
82414, u2462 ," What's up, sugar?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2460 ,m158,,
82416, u2462 ," Huh?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2460 ,m158,,
82418, u2462 ," Ellie? What's wrong?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2462 ,m158,,
82419, u2462 ," That's enough, Ellen."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2460 ,m158,,
82422, u2462 ," I've noticed it, too. I'll cough up the money, Ellen."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2462 ,m158,,
82423, u2462 ," I know.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2460 ,m158,,
82425, u2462 ," Yes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2460 ,m158,,
82428, u2462 ," Yes...I guess so. He was sleeping on the front porch when I left.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2460 ,m158,,
82430, u2462 ," Yeah, I know...how are things out there in Chicagoland?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2460 ,m158,,
82432, u2462 ," Good God! Where'd you hear that?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2460 ,m158,,
82434, u2462 ," Lovey...Church might be still alive when you're in a high school...and that's a very long time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2460 ,m158,,
82436, u2462 ," Well, it's always better to take precautions--but I'm sure Church will be all right, honey..."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2460 ,m158,,
82439, u2462 ," And that someone cared enough about that animal to mark the spot.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2462 ,m158,,
82440, u2462 ," For a little while.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2460 ,m158,,
82443, u2462 ," Have you got a death-wish, Ellen?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2460 ,m158,,
82445, u2462 ," No-I guess not.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2462 ,m158,,
82446, u2462 ," Anyone who can scream that loud isn't ready for intensive care just yet-- looks like she just skinned her knee.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2460 ,m158,,
82449, u2462 ," Yes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2464 ,m158,,
82463, u2462 ," I'll bite--what's the bottom of the truth, Jud?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82465, u2462 ," Because something called a wendigo soured the ground.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82468, u2462 ," Shit! Look at this mess!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82470, u2462 ," I'm thinking about going to bed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82472, u2462 ," Jud, I buried my son today and I'm very tired. I wonder if we could just--"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82474, u2462 ," No...squatting out there at the Holiday Inn like a couple of vultures. He really thinks Rachel's going to go back with them. Her and Ellie.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82477, u2462 ," It's Ellie's cat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82479, u2462 ," My father used to have a saying, Jud-- """"God sees the truth, but waits."""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82481, u2462 ," This babe has said enough.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82483, u2462 ," Well...a touch of the flu...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82486, u2462 ," What?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82489, u2462 ," A little upset is all she was? Because I'll tell you, Jud, my brains feel a little like a nuclear reactor on the edge of a meltdown."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82491, u2462 ," Yes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82494, u2462 ," You and this old Indian rag-man--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82496, u2462 ," Wendigo?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82499, u2462 ," Can I have another one?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82501, u2462 ," No. I'm a doctor. I know death when I see it, and Church was dead. He smells horrible and he uses his claws, but he's alive...and I feel like I'm going crazy. It was that place, wasn't it?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82503, u2462 ," I tried to tell myself I buried him alive. You know--Edgar Allan Poe meets Felix the Cat. But...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82505, u2462 ," What did we do, Jud?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82508, u2462 ," But--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82510, u2462 ," Jud, why am I doing all this?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82512, u2462 ," Doesn't look like they last long.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82514, u2462 ," What are those for?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82516, u2462 ," No, I'm okay. Will I really be able to dig him a grave? The soil looks thin."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82518, u2462 ," I guess so...but...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82520, u2462 ," Why? For God's sake, why?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82522, u2462 ," Whose burying ground?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82525, u2462 ," You keep saying that.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82528, u2462 ," It's funny, all right."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2462 ,m158,,
82529, u2462 ," You're telling me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82532, u2462 ," Is there quicksand?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
82535, u2462 ," Yes.  Where are we going, Jud?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2461 ,m158,,
