,User_id,text,sec_user,movies_name,relationship,attachment
32361, u1031 ," Go in there. Talk to her.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1024 ,m67,,
32362, u1024 ," Me!? You where the one...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1031 ,m67,,
32363, u1031 ," All that """"you gotta be vicious"""" stuff you filled her head with."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1024 ,m67,,
32364, u1024 ," What?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1031 ,m67,,
32365, u1031 ," In the bedroom. Crying her eyes out because of you.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1024 ,m67,,
32366, u1024 ," Where's Audrey?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1031 ,m67,,
32367, u1031 ," What? I just couldn't just let them sleep in the street.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1024 ,m67,,
32368, u1024 ," Who the hell are all these people?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1024 ,m67,,
32369, u1024 ," Great. See ya then.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1031 ,m67,,
32370, u1031 ," Audrey's going to stay with us tonight.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1031 ,m67,,
32371, u1031 ," Audrey, you're too damned nice, that's your problem. Nice gets you nothin' in this town. You gotta be a killer to get ahead, you know what I'm sayin'? I'm sorry, baby, but you just don't got what it takes."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1024 ,m67,,
32372, u1024 ," Hey, hey! I'm eating here!"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1031 ,m67,,
32373, u1031 ," I'm telling you he's dirt. He's a douche bag, gutter slime, dog crap, puke chunks..."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1024 ,m67,,
32374, u1024 ," Big bites.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1031 ,m67,,
32375, u1031 ," Shut up. How can you eat like that?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1024 ,m67,,
32376, u1024 ," That's cuz I'm married to you.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1025 ,m67,,
32377, u1025 ," No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1024 ,m67,,
32378, u1024 ," Audrey, did you take the tape out of the camera?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1025 ,m67,,
32379, u1025 ," But we can get to the west side faster.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1024 ,m67,,
32380, u1024 ," What are you talking about? The east side is always faster.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1025 ,m67,,
32381, u1025 ," The JFK? In the rain!?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1024 ,m67,,
32382, u1024 ," You're crazy, go to the east side and take the park avenue to the JFK."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1025 ,m67,,
32383, u1025 ," Cut uptown, take 8th to 57th then cut up Broadway."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1024 ,m67,,
32384, u1024 ," Oh yes he will.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1025 ,m67,,
32385, u1025 ," He's not going to do it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1024 ,m67,,
32386, u1024 ," Only one way to find out.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1025 ,m67,,
32387, u1025 ," Think we can fit up in there?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1024 ,m67,,
32388, u1024 ," Yes. Definitely. Definitely enough.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1025 ,m67,,
32389, u1025 ," Don't you think we have enough?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1024 ,m67,,
32390, u1024 ," It's the maintenance entrance. Runs along the side of the tunnel. When they repaired it last year I worked on a piece about it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1025 ,m67,,
32391, u1025 ," What are you doing?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1024 ,m67,,
32392, u1024 ," Lucy'd kill me if she knew.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1025 ,m67,,
32393, u1025 ," What are you doing?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1024 ,m67,,
32394, u1024 ," Look, you want to make it up to your friend? Well if he's right, this is your chance."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1025 ,m67,,
32395, u1025 ," Animal, I can't."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1024 ,m67,,
32396, u1024 ," Perfect! You wanted a story, well, baby, you got one."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1025 ,m67,,
32397, u1025 ," My God. He's going after the nest.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1024 ,m67,,
32398, u1024 ," I just saw him. He's with a bunch of guys who want to sneak into the city tonight.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1025 ,m67,,
32399, u1025 ," Yeah. Why are you asking?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1024 ,m67,,
32400, u1024 ," Didn't you tell me he left for the airport?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1025 ,m67,,
32401, u1025 ," Yeah, I just screwed up with the only man who ever really cared about me."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1024 ,m67,,
32402, u1024 ," You made a mistake.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1025 ,m67,,
32403, u1025 ," It's all my fault. What have I done, Animal? What have I become? Look at me. This isn't me. I don't do things like this."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1024 ,m67,,
32404, u1024 ," You okay?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1024 ,m67,,
32405, u1024 ," We know, Audrey."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1025 ,m67,,
32406, u1025 ," He stole my report! That's my report!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1024 ,m67,,
32407, u1024 ," Sure I was. I thought Lucy was gonna kill me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1025 ,m67,,
32408, u1025 ," Great stuff, Animal. Weren't you scared?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1025 ,m67,,
32409, u1025 ," Nearly four years...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u1024 ,m67,,
