,User_id,text,sec_user,movies_name,relationship,attachment
79556, u2375 ," Well, you should find out. She keeps talking about them..."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2368 ,m152,,
79557, u2368 ," No... Friends from the diner maybe?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2375 ,m152,,
79558, u2375 ," I was saying that it seems probable that she witnessed the murder, but her memory of it is gone, at least for the time being. I also think you ought to have her stay with someone tonight.  Any idea who Chloe or Lonnie are?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2368 ,m152,,
79559, u2368 ," Sorry you had to see that. You were saying?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2368 ,m152,,
79560, u2368 ," So she did witness it?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2375 ,m152,,
79561, u2375 ," It's a type of altered state... it allows a traumatized person to continue functioning.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2368 ,m152,,
79562, u2368 ," Could I have that in American?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2375 ,m152,,
79563, u2375 ," She's in a kind of shock. I see all the signs of a post-traumatic reaction with possible dissociative symptoms.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2368 ,m152,,
79564, u2368 ," How is she?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2368 ,m152,,
79565, u2368 ," C'mon, Betty, open up! I got some questions for you about..."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2369 ,m152,,
79566, u2369 ," Sheriff, I don't..."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2369 ,m152,,
79567, u2369 ," I'M THROUGH TALKING NOW! GOODBYE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2368 ,m152,,
79568, u2368 ," GODAMMIT, BETTY!... WHO'S CHLOE?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2369 ,m152,,
79569, u2369 ," IF THIS IS ABOUT DEL, FORGET IT! I'M NOT COMING BACK!"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2368 ,m152,,
79570, u2368 ," BETTY, I NEED TO TALK TO YOU... IN PERSON! WHERE'RE YOU AT?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2369 ,m152,,
79571, u2369 ," I'm in a motel. Has something happened to Del? Did he do something stupid?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2368 ,m152,,
79572, u2368 ," Oh, right... 's fine. Thanks."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2369 ,m152,,
79573, u2369 ," ...I meant your food.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2368 ,m152,,
79574, u2368 ," Oh, you know, the usual... keeping the world safe."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2369 ,m152,,
79575, u2369 ," Hey, Sheriff. How's everything?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2387 ,m152,,
79576, u2387 ," I've got the working gun, Elden, me! You wasted all your bullets so you crawl out there."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2368 ,m152,,
79577, u2368 ," No, no, no... you don't know shit about procedure! You don't send your best..."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2387 ,m152,,
79578, u2387 ," You wanna see if he has more shells, go ahead. I say we wait..."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2368 ,m152,,
79579, u2368 ," You gotta go, we're pinned down!"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2387 ,m152,,
79580, u2387 ," I'm not going out there! Let's wait for the real police...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2368 ,m152,,
79581, u2368 ," We need ammo... Go check his jacket, I'll cover you."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2387 ,m152,,
79582, u2387 ," YOU shut up!  They're beautiful, but get them some water."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2368 ,m152,,
79583, u2368 ," We're in a shootout, Roy! Shut up about the damn fish!"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2387 ,m152,,
79584, u2387 ," -- small-time, pissant, Barney Fife --"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2368 ,m152,,
79585, u2368 ," Fuck you, Roy Ostrey!"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2387 ,m152,,
79586, u2387 ," That's a lie! I figured it out! I've been trying to tell this dumbass --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2387 ,m152,,
79587, u2387 ," I know plenty.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2368 ,m152,,
79588, u2368 ," I just got something off the wire. The woman who owns it was murdered last night.  Now, I'm not saying I agree with you or nothing, but... what else do you know?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u2387 ,m152,,
