,User_id,text,sec_user,movies_name,relationship,attachment
225132, u6663 ," Bread?  No, no, no.  Apples .... gravy ... very small rocks ..."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6665 ,m445,,
225133, u6665 ," Wait.  Wait ... tell me, what also floats on water?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6663 ,m445,,
225134, u6663 ," No, no,  It floats.   Throw her in the pond Tie weights on her.  To the pond."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6665 ,m445,,
225135, u6665 ," Does wood sink in water?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6663 ,m445,,
225136, u6663 ," Ah.  Yes, of course ... um ... err ..."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6665 ,m445,,
225137, u6665 ," So how can we tell if she is made of wood?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6663 ,m445,,
225138, u6663 ," I see.  Yes, of course."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6665 ,m445,,
225139, u6665 ," And what do you burn, apart from witches?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6663 ,m445,,
225140, u6663 ," Burn them.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6665 ,m445,,
225141, u6665 ," Tell me ...  what do you do with witches?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6663 ,m445,,
225142, u6663 ," There are?  Tell up.  What are they, wise Sir Bedevere?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6665 ,m445,,
225143, u6665 ," Quiet! Quiet!  There are ways of telling whether she is a witch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6663 ,m445,,
225144, u6663 ," Burn her anyway.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6665 ,m445,,
225145, u6665 ," Did you dress her up like this?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6663 ,m445,,
225146, u6663 ," A witch,  a witch,  burn her!"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6665 ,m445,,
225147, u6665 ," Bring her forward.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6663 ,m445,,
225148, u6663 ," She looks like one. Yes, she does."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6665 ,m445,,
225149, u6665 ," How do you know she is a witch?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225150, u6664 ," I'm not interested.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6686 ,m445,,
225151, u6686 ," Am I right?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225152, u6664 ," Please!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6686 ,m445,,
225153, u6686 ," Look! To maintain Velocity, a swallow needs to beat its wings four hundred and ninety three times every second.   right?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225154, u6664 ," Well, it doesn't matter.   Go and tell your master that Arthur from the Court of Camelot is here."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6686 ,m445,,
225155, u6686 ," It's not a question of where he grips it,  It's a simple matter of weight - ratios ...  A five-ounce bird could not hold a a one pound coconut."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6686 ,m445,,
225156, u6686 ," What? A swallow carrying a coconut?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225157, u6664 ," Not at all.  They could be carried.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6686 ,m445,,
225158, u6686 ," Are you suggesting coconuts migrate?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225159, u6664 ," The swallow may fly south with the sun, or the house martin or the plover seek warmer hot lands in winter, yet these are not strangers to our land."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6686 ,m445,,
225160, u6686 ," Well, this is a temperate zone."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225161, u6664 ," What do you mean?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6686 ,m445,,
225162, u6686 ," Found them?  In Mercea.  The coconut's tropical!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225163, u6664 ," Through ... We found them.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6686 ,m445,,
225164, u6686 ," Where did you get the coconuts?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225165, u6664 ," So?  We have ridden since the snows of winter covered this land, through the kingdom of Mercea."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6686 ,m445,,
225166, u6686 ," You've got two empty halves of coconuts and you're banging them together.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225167, u6664 ," ...What?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6686 ,m445,,
225168, u6686 ," You're using coconuts!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225169, u6664 ," Yes!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6686 ,m445,,
225170, u6686 ," What?  Ridden on a horse?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225171, u6664 ," I am...  And this my trusty servant, Patsy. We have ridden the length and breadth of the land in search of knights who will join our court at Camelot..  I must speak with your lord and master."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6686 ,m445,,
225172, u6686 ," Get away!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225173, u6664 ," It is I, Arthur, son of Uther Pendragon, from the castle of Camelot.  King of all Britons, defeator of the Saxons, sovereign of all England!"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6686 ,m445,,
225174, u6686 ," Halt!  Who goes there?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225175, u6664 ," The Bridge of Death? ... which leads to the Grail?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6687 ,m445,,
225176, u6687 ," Seek you the Bridge of Death ...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225177, u6664 ," But the Grail ... where is the Grail!?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6687 ,m445,,
225178, u6687 ," There is much danger ... for beyond the cave lies the Gorge of Eternal Peril which no man has ever crossed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225179, u6664 ," And ... the Grail ... The Grail is there?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6687 ,m445,,
225180, u6687 ," He knows of a cave ... a cave which no man has entered.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225181, u6664 ," Where does he live?  Old man ... where does he live ...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225182, u6664 ," The Lady of the Lake, her arm clad in the purest shimmering samite, held Excalibur aloft from the bosom of the water to signify by Divine Providence ...  that I, Arthur, was to carry Excalibur ... That is why I am your king! | |                              OLD WOMAN |      Is Frank in?  He'd be able to deal with this one. | DENNIS Look,  strange women lying on their backs in ponds handing out swords ... that's no basis for a system of government.  Supreme executive power derives from a mandate from the masses, not from some farcical aquatic ceremony."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6680 ,m445,,
225183, u6680 ," Well, how did you become king, then?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225184, u6664 ," You don't vote for kings.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6680 ,m445,,
225185, u6680 ," Well, I didn't vote for you."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225186, u6664 ," I am your king!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6680 ,m445,,
225187, u6680 ," Order, eh -- who does he think he is?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225188, u6664 ," What?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6680 ,m445,,
225189, u6680 ," We don't have a lord.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225190, u6664 ," Well, who is your lord?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6680 ,m445,,
225191, u6680 ," No one live there.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225192, u6664 ," Please, please good people.  I am in haste.  What knight lives in that castle?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225193, u6664 ," All of us are ... we are all Britons.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6680 ,m445,,
225194, u6680 ," Who are the Britons?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225195, u6664 ," The Britons.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6680 ,m445,,
225196, u6680 ," King of the WHO?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225197, u6664 ," How d'you do, good lady ... I am Arthur, King of the Britons ... can you tell me who lives in that castle?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6680 ,m445,,
225198, u6680 ," Dennis! There's some lovely filth down here ...  Oh! how d'you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6688 ,m445,,
225199, u6688 ," No, no ... not """"is""""!"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225200, u6664 ," What, """"is""""?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6688 ,m445,,
225201, u6688 ," You said it again!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225202, u6664 ," How can we not say the word, if you don't tell us what it is?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6688 ,m445,,
225203, u6688 ," I cannot tell you.  Suffice to say is one of the words the Knights of Ni! cannot hear!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225204, u6664 ," What word?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225205, u6664 ," Cut down a tree with a herring?  It can't be done!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6688 ,m445,,
225206, u6688 ," Oh, please!"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225207, u6664 ," We shall do no such thing ... let us pass!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6688 ,m445,,
225208, u6688 ," We are now no longer the Knights Who Say Ni!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225209, u6664 ," What is that?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6688 ,m445,,
225210, u6688 ," That is a good shrubbery.  I like the laurels particularly - But there is one small problem.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225211, u6664 ," Oh, Knights of Ni, here is your shrubbery.  May we go now?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6688 ,m445,,
225212, u6688 ," Now - go!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225213, u6664 ," Yes ...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6688 ,m445,,
225214, u6688 ," And not too expensive.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225215, u6664 ," Of course.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6688 ,m445,,
225216, u6688 ," One that looks nice.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225217, u6664 ," Thanks you, Knights Who Say Ni!  You are fair and just.  We will return with a shrubbery."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6688 ,m445,,
225218, u6688 ," You must return here with a shrubbery or else ...  you shall not pass through this wood alive!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225219, u6664 ," All right!  All right! ... No more, please.  We will find you a shrubbery ..."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6688 ,m445,,
225220, u6688 ," Ni!  Ni!  Ni ... Peng ... Nee ... Wum!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225221, u6664 ," A what?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6688 ,m445,,
225222, u6688 ," We want ... a shrubbery!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225223, u6664 ," All right!  What do you want?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6688 ,m445,,
225224, u6688 ," We shall say Ni! again to you if you do not appease us.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225225, u6664 ," Oh!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6688 ,m445,,
225226, u6688 ," NI!   NI!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225227, u6664 ," Oh!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6688 ,m445,,
225228, u6688 ," NI!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225229, u6664 ," Knights Who Say """"Ni"""" ... we are but simple travellers.  We seek the Enchanter who lives beyond this wood and who ..."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6688 ,m445,,
225230, u6688 ," We are the keepers of the sacred words.  NI ... Peng ... and Neee ... Wom!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225231, u6664 ," Who are they?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6688 ,m445,,
225232, u6688 ," The same!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225233, u6664 ," Come, Patsy."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6666 ,m445,,
225234, u6666 ," All right, we'll call it a draw."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6666 ,m445,,
225235, u6666 ," The Black Knight always triumphs. Have at you!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225236, u6664 ," You're a looney.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6666 ,m445,,
225237, u6666 ," I'm invincible!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225238, u6664 ," What are you going to do. bleed on me?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6666 ,m445,,
225239, u6666 ," Come Here.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225240, u6664 ," You'll what ... ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6666 ,m445,,
225241, u6666 ," I'll do you for that.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
225242, u6664 ," I'll have your leg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6666 ,m445,,
225243, u6666 ," Had enough ... ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u6664 ,m445,,
