,User_id,text,sec_user,movies_name,relationship,attachment
112728, u3321 ," Right on the flight line?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112729, u3311 ," I live here, remember?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112730, u3321 ," Oh...I'll think of something... What are you doing here?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112731, u3311 ," You got your F-14, you got Top Gun, you got your MiGs....You're our new Top Gun instructor...Now what?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112732, u3321 ," Well what?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112733, u3311 ," Well?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112734, u3311 ," I think I have... I could be wrong. I have been before. Just remember one thing. If you're not Top Gun, if you're not fighting jets, you're not gonna be able to act like a fighter pilot... You're gonna have to act like the rest of us. You're gonna have to master humility. For you guys, that's the toughest maneuver of all."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112735, u3321 ," I hope you find him.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112736, u3311 ," Hey, I never said I was a fighter pilot...I never claimed to think it was fun to be shot off the end of a ship in a storm. I can find contentment in a good book. I don't have to roar by someone at Mach two with my hair on fire. Sometimes...I just get happy being with the right man."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112737, u3321 ," Big talk for someone who's never been shot off her computer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112738, u3311 ," And I'm gonna sneak off, and be by myself for awhile, like until I can think of a new career...hotel management or something..."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112739, u3321 ," ...Something like that.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112740, u3311 ," I've got a gift just like you do. My gift is I just know what people mean, even if they can't say it. It helps when you're trying to communicate with fighter pilots. Like what you just said was """"I'm embarrassed, I feel I've done something wrong, that I've failed, and I don't think I can live up to the expectations of a wonderful interesting, intelligent woman like yourself."""" That about it?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112741, u3321 ," How could you?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112742, u3311 ," I know exactly what you mean.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112743, u3321 ," I didn't want to see you. I mean, I did...but I didn't.."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112744, u3311 ," Long distance? I wouldn't do that to you. I'd at least talk to you.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112745, u3321 ," I was, later."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112746, u3311 ," You weren't gonna say goodbye?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112747, u3311 ," We'll say it together. On the count of three...One...two...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112748, u3321 ," Who's gonna win?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112749, u3311 ," Looks like a tie.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112750, u3311 ," Your watch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112751, u3321 ," One more.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112752, u3311 ," And that's one!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112753, u3321 ," That's three.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112754, u3311 ," You didn't mean it. You didn't think. You'd do anything to take it back.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112755, u3311 ," That wasn't fair. It was a question. Penalty round!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112756, u3321 ," What does it mean?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112757, u3311 ," That's up to you.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112758, u3321 ," Off me or off you?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112759, u3311 ," Take something off.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112760, u3321 ," Now?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112761, u3311 ," True.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112762, u3321 ," Goose is dead.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112763, u3311 ," The big one. The one that's most on your mind.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112764, u3321 ," What truth?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112765, u3311 ," You say the truth.  Go ahead. Don't be afraid. You want to win the game, don'tcha?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112766, u3321 ," How does it go?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112767, u3311 ," Want to play the game?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112768, u3311 ," Not as silly as some. You know the silliest one? ...that we are gods. That we control events on the beach... that we can turn back time...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112769, u3321 ," You're crazy.  That's a pretty silly game.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112770, u3311 ," It's like strip poker, only, without the bluffing.  One person says something and if the other one accepts that it's true, the one who says it, gets to take one item of clothing off."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112771, u3321 ," Strip reality! How do you play that?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112772, u3311 ," It's strip reality, actually, like what the pilots always want to play."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112773, u3321 ," How do you play reality.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112774, u3311 ," I like to play """"reality""""."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112775, u3321 ," What kind of games?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112776, u3311 ," I sit. I think. I play games.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112777, u3321 ," What do you do when you come here?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112778, u3311 ," Everything passes. Immutable law of the Universe.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112779, u3321 ," It does.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112780, u3311 ," Only when you're depressed. Then it passes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112781, u3321 ," Hardly ever.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112782, u3311 ," You don't believe that.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112783, u3311 ," Of course the line's just imaginary. You can cross it twenty times...nothing really changes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112784, u3321 ," That's what I want.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112785, u3311 ," You look way out there. Out past the date line. West becomes East, all things change. You cross the line...today becomes yesterday...or tomorrow, I forget which."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112786, u3321 ," Yesterday.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112787, u3311 ," What?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112788, u3321 ," I want it back.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112789, u3311 ," What do you want?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112790, u3321 ," No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112791, u3311 ," I don't think so, but if that's what you want..."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112792, u3321 ," I'm not good company. I should be alone.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112793, u3311 ," Do what, show you a good time?"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112794, u3321 ," You don't have to do this.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112795, u3311 ," Where are we? You know where we are. It's called the beach. It's where life first crawled up out of the sea. I come here sometimes... when I feel like crawling back in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112796, u3321 ," Where are we?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112797, u3311 ," You knew it. You all do. It's part of it. Maybe the most important part.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112798, u3321 ," Not to me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112799, u3311 ," Why? You act like you didn't know one day this would happen.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112800, u3321 ," Maybe I shouldn't take it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112801, u3311 ," That's what you get flight pay for.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112802, u3321 ," I was flying...my responsibility.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
112803, u3311 ," That's not what I hear.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3321 ,m220,,
112804, u3321 ," He was a friend of mine. A good guy...great guy. It was my fault.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", u3311 ,m220,,
